state,state_abbr,year,resident_population,real_gdp_millions_chained_2017_dollars,real_gdp_per_capita_chained_2017_dollars,gini_index,activity_rate_percent,land_area_sqmi_2020,population_density_per_sqmi,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,st,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive
Arkansas,AR,2022,3046404,139560.7,45811.619207,0.4799,57.4,51992.8450495977,58.59275438945367,,,,,,,,,,,,,,,,,,,0,0,0,,AR,-1.50489877388578,0.284237438627495,0.00284237438627495,-1.33200992250385
Arkansas,AR,2023,3067732,142860.6,46568.800664,0.474,57.8,51992.8450495977,59.0029646785743,,0.2822923,0.2575347,0.4646506,0.5203446,0.9859899,0.6753675,0.8129188,0.6492193,0.2549284,0.1532157,0.4496889,0.0882596,0.0553037,0.0704369,0.1702168,0.1653948,0.4225135,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,AR,-1.50267876959131,0.285680364863614,0.00285680364863614,-1.33200992250385
California,CA,2000,33987977,1784320.6,52498.582072,,67.1,155858.32013168262,218.06969927100465,-0.7051041,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.921735528645153,0.282872476427514,0.00282872476427514,-0.237778648492005
California,CA,2001,34479458,1784567.7,51757.417416,,67.1,155858.32013168262,221.22308241785723,-0.8219869,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.931402664622355,0.284092894293395,0.00284092894293395,-0.185172644535367
California,CA,2002,34871843,1821509.5,52234.391512,,66.7,155858.32013168262,223.74065735173616,-0.90958804,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.365670393653378,0.28122395969304,0.0028122395969304,-0.565821814642002
California,CA,2003,35253159,1895287.6,53762.206105,,65.9,155858.32013168262,226.18721265707904,-0.79571307,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.333814322849998,0.28156381785799,0.0028156381785799,-0.555738497117923
California,CA,2004,35574576,1956745.5,55004.042775,,65.5,155858.32013168262,228.2494509753699,-0.88797367,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.395490200233303,0.282643324922072,0.00282643324922072,-0.698444019067605
California,CA,2005,35827943,2042141.0,56998.555569,,65.5,155858.32013168262,229.8750748097981,-0.70925814,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.410412037486563,0.287471887937954,0.00287471887937954,-0.519775368131775
California,CA,2006,36021202,2120435.4,58866.314345,0.466,65.4,155858.32013168262,231.11504069571754,-0.73556983,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.286620911277627,0.28417768353058,0.0028417768353058,-0.662822969007242
California,CA,2007,36250311,2168940.4,59832.325301,0.469,65.7,155858.32013168262,232.5850231760011,-0.6544801,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.292797678337599,0.283824125279858,0.00283824125279858,-0.688780183033907
California,CA,2008,36604337,2192331.8,59892.678837,0.473,65.9,155858.32013168262,234.8564835619522,-0.4237399,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.0570776155860554,0.283449692591396,0.00283449692591396,-0.936751749616294
California,CA,2009,36961229,2110679.4,57105.227751,0.467,65.3,155858.32013168262,237.14633244328536,-0.25589922,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.0541604647669639,0.283231885266446,0.00283231885266446,-0.94703153853771
California,CA,2010,37322523,2153852.8,57709.196133,0.471,64.2,155858.32013168262,239.4644249242947,-0.17324015,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CA,0.419351352956709,0.284712167937824,0.00284712167937824,-0.814353131307563
California,CA,2011,37651212,2192887.2,58242.141050,0.4812,63.4,155858.32013168262,241.57332100197792,,,,,,,,,,,,,,,,,,,0,0,0,,CA,0.410377634632901,0.285432483191136,0.00285432483191136,-0.817014511637104
California,CA,2012,37971412,2255437.3,59398.299436,0.4822,63.1,155858.32013168262,243.62775094661907,,,,,,,,,,,,,,,,,,,0,0,0,,CA,1.00928097077925,0.28661621638966,0.0028661621638966,0.173613875146247
California,CA,2013,38292557,2340335.3,61117.237483,0.4903,62.7,155858.32013168262,245.6882440901912,,,,,,,,,,,,,,,,,,,0,0,0,,CA,1.00585571855864,0.279675263589736,0.00279675263589736,0.206578187077729
California,CA,2014,38637421,2428675.7,62858.121405,0.489,62.4,155858.32013168262,247.90092031888807,,,,,,,,,,,,,,,,,,,0,0,0,,CA,0.955462680332871,0.285890533398514,0.00285890533398514,0.465594590545445
California,CA,2015,38966939,2545979.5,65336.912915,0.4876,62.2,155858.32013168262,250.01513532981335,,,,,,,,,,,,,,,,,,,0,0,0,,CA,0.959888191697495,0.282643227716517,0.00282643227716517,0.465594590545445
California,CA,2016,39223789,2623711.7,66890.827401,0.4899,62.2,155858.32013168262,251.6631063831584,,,,,,,,,,,,,,,,,,,0,0,0,,CA,0.67251803894309,0.282593034641734,0.00282593034641734,1.00091423750456
California,CA,2017,39424315,2740550.3,69514.214768,0.4866,62.3,155858.32013168262,252.94969794805257,,0.25442266,0.22452001,0.46954236,0.46153806,0.97111106,0.69000713,0.8383771,0.6778666,0.2823289,0.231096,0.4865851,0.091698,0.0891062,0.1045767,0.1786877,0.1371167,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CA,0.674827352998528,0.28407179119446,0.0028407179119446,1.00091423750456
California,CA,2018,39535920,2850970.3,72110.888023,0.4912,62.3,155858.32013168262,253.66576494983795,,,,,,,,,,,,,,,,,,,0,0,0,,CA,1.06081930865315,0.285739773395248,0.00285739773395248,1.33210141545566
California,CA,2019,39547995,2969609.0,75088.737115,0.4866,62.4,155858.32013168262,253.74323915839992,,0.24928005,0.23009966,0.44058743,0.45668061,0.95229425,0.6496281,0.79482072,0.66132711,0.26770813,0.18681928,0.4889928,0.07783975,0.08640517,0.09870118,0.17789398,0.14539593,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CA,1.06147128392101,0.282078810831539,0.00282078810831539,1.33210141545566
California,CA,2020,39503200,2933320.2,74255.255270,,60.9,155858.32013168262,253.45583069690647,,,,,,,,,,,,,,,,,,,0,0,0,,CA,1.02997906961519,0.287329375055385,0.00287329375055385,1.5361608344889
California,CA,2021,39145060,3154188.6,80576.925926,0.4924,61.1,155858.32013168262,251.15797454333438,,0.18313015,0.18326669,0.3903199,0.46076255,0.94947049,0.64014094,0.80710778,0.65495312,0.27168384,0.2278391,0.58413976,0.07704098,0.10083366,0.08185274,0.15197121,0.15640682,0.28999849,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CA,1.05048694445256,0.28437791576211,0.0028437791576211,1.65081630977538
California,CA,2022,39040616,3184007.8,81556.289993,0.4953,61.7,155858.32013168262,250.48785311567008,,,,,,,,,,,,,,,,,,,0,0,0,,CA,1.17533479632759,0.284132497473263,0.00284132497473263,1.78045659599648
California,CA,2023,38965193,3248656.6,83373.296778,0.487,62.2,155858.32013168262,250.00393284797903,,0.2407034,0.2112691,0.4200826,0.5082352,0.9620524,0.6699674,0.7855844,0.6544725,0.2700548,0.1902811,0.4909708,0.073048,0.0770777,0.0803877,0.1801377,0.1705692,0.3412228,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CA,1.17408704227065,0.284448492784318,0.00284448492784318,1.78045659599648
Colorado,CO,2000,4326921,238739.3,55175.331373,,72.1,103637.05759605898,41.75071253821992,0.83338803,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.16246781131256,0.287520749283579,0.00287520749283579,0.664446615490861
Colorado,CO,2001,4425687,242650.1,54827.668563,,71.6,103637.05759605898,42.70371141999979,0.19755779,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.1633853069056,0.285091915905778,0.00285091915905778,0.659024339941136
Colorado,CO,2002,4490406,243701.9,54271.685010,,71.9,103637.05759605898,43.32818881738261,0.27905276,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.1751195114382,0.283214841391508,0.00283214841391508,0.677953439629668
Colorado,CO,2003,4528732,246017.4,54323.682656,,72.1,103637.05759605898,43.697998621800075,0.23778997,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.08501239629688,0.282143897542265,0.00282143897542266,0.42206614355524
Colorado,CO,2004,4575013,250069.3,54659.800967,,72.7,103637.05759605898,44.144566684166215,0.38651258,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.06204675250933,0.285410214950389,0.00285410214950389,0.343012843087537
Colorado,CO,2005,4631888,261992.9,56562.874577,,72.4,103637.05759605898,44.6933568690601,0.5823415,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.06121258336502,0.285639392165232,0.00285639392165232,0.346937917467954
Colorado,CO,2006,4720423,268190.8,56814.993063,0.45,72.8,103637.05759605898,45.54763623643734,0.40015948,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.26737672008354,0.285484504352553,0.00285484504352553,0.468710224255977
Colorado,CO,2007,4803868,278733.8,58022.784972,0.452,72.6,103637.05759605898,46.35280189759727,0.2884037,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.27665504521137,0.285342792438618,0.00285342792438618,0.477919709669181
Colorado,CO,2008,4889730,281803.3,57631.668824,0.457,72.4,103637.05759605898,47.181289332416775,0.13212693,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,0.803454289834917,0.281664147927794,0.00281664147927794,0.184447488187985
Colorado,CO,2009,4972195,275659.1,55440.122521,0.453,71.3,103637.05759605898,47.97699891654468,0.30512714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,0.814014119316749,0.284446946720858,0.00284446946720858,0.195250977694288
Colorado,CO,2010,5046928,279385.6,55357.556121,0.457,70.2,103637.05759605898,48.6981019827016,0.2877293,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CO,1.092714487396,0.283004362043741,0.00283004362043741,0.72282870549447
Colorado,CO,2011,5118837,283963.8,55474.280584,0.4588,69.7,103637.05759605898,49.391956108513206,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.0894595363111,0.288151058864389,0.00288151058864389,0.719489143185076
Colorado,CO,2012,5188139,289339.5,55769.419439,0.4579,69.0,103637.05759605898,50.060655139607995,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.1210953295716,0.285716834903017,0.00285716834903018,0.973900225675096
Colorado,CO,2013,5262801,301484.1,57285.863554,0.4614,68.1,103637.05759605898,50.78107312263301,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.21520559303304,0.286615969826852,0.00286615969826852,1.48579751746824
Colorado,CO,2014,5342212,315399.0,59039.027279,0.4584,67.7,103637.05759605898,51.547314483030526,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.2034284970688,0.283975551157581,0.00283975551157581,1.53379494787235
Colorado,CO,2015,5441452,330526.1,60742.261441,0.458,66.8,103637.05759605898,52.50488701839527,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.20234939272883,0.288065906791898,0.00288065906791898,1.53379494787235
Colorado,CO,2016,5528510,337685.2,61080.689010,0.4586,67.0,103637.05759605898,53.344914726817116,,,,,,,,,,,,,,,,,,,0,0,0,,CO,0.866814428904727,0.282151651277453,0.00282151651277453,1.27077760315058
Colorado,CO,2017,5599635,350209.1,62541.415646,0.4553,67.8,103637.05759605898,54.0312039910031,,0.3240578,0.25560567,0.55476944,0.6125592,0.98438889,0.76006352,0.8968322,0.7681131,0.3418025,0.2068994,0.6019641,0.1425611,0.1269956,0.1111703,0.2127758,0.1544031,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CO,0.865299984086662,0.28675752880574,0.0028675752880574,1.27077760315058
Colorado,CO,2018,5676918,365204.5,64331.473521,0.4561,68.6,103637.05759605898,54.776912155559664,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.24702976694193,0.284073007744114,0.00284073007744114,2.1309891026086
Colorado,CO,2019,5735797,383725.6,66900.136110,0.4548,68.6,103637.05759605898,55.34503905307821,,0.42245179,0.33363695,0.64981965,0.63577546,0.99416952,0.80091454,0.91983486,0.81318641,0.34902919,0.22987397,0.65852219,0.11410176,0.14217428,0.14461278,0.25315234,0.23671118,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CO,1.26879983477484,0.285203984613011,0.00285203984613011,2.24564457789507
Colorado,CO,2020,5785219,380188.8,65717.270167,,67.2,103637.05759605898,55.82191480723779,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.15181160460484,0.285081231668675,0.00285081231668675,2.78472214417034
Colorado,CO,2021,5811596,406451.9,69938.085855,0.4604,68.0,103637.05759605898,56.07642801527201,,0.26173744,0.27358516,0.55509337,0.58861128,0.96428699,0.70658837,0.83334761,0.73644084,0.36292484,0.23641782,0.7197678,0.12905754,0.10709976,0.12248507,0.20733321,0.26631574,0.32754717,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CO,1.15282450423088,0.287584049848524,0.00287584049848524,2.78472214417034
Colorado,CO,2022,5841039,418818.8,71702.791233,0.4566,68.1,103637.05759605898,56.36052523573496,,,,,,,,,,,,,,,,,,,0,0,0,,CO,1.39517095446561,0.284803410249083,0.00284803410249083,2.68906653644033
Colorado,CO,2023,5877610,437056.0,74359.476046,0.4575,68.1,103637.05759605898,56.71340094301856,,0.3465381,0.3229072,0.6199477,0.6741747,0.9882965,0.8047994,0.8212721,0.7873104,0.3786903,0.2516231,0.6664218,0.1005117,0.1514408,0.1137726,0.2219281,0.2413301,0.4778262,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CO,1.3948023497249,0.288705005174502,0.00288705005174502,2.68906653644033
Connecticut,CT,2000,3411777,233874.2,68549.087470,,68.0,4842.373007794604,704.5671604620665,0.97483945,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.24469215809448,0.286779945855687,0.00286779945855687,-0.792943750499797
Connecticut,CT,2001,3432835,236338.1,68846.332550,,67.0,4842.373007794604,708.9158547832399,0.8133112,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.247099588163474,0.284835455150236,0.00284835455150236,-0.783977091002904
Connecticut,CT,2002,3458749,234307.3,67743.366171,,67.4,4842.373007794604,714.267363218936,0.6485653,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.398213327300785,0.283915728917456,0.00283915728917456,-0.768115145504294
Connecticut,CT,2003,3484336,236719.1,67938.080598,,67.3,4842.373007794604,719.5513427799516,0.32070857,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.388384517723916,0.28105120567805,0.0028105120567805,-0.798461498933404
Connecticut,CT,2004,3496094,252680.8,72275.173379,,66.7,4842.373007794604,721.9794911239708,0.2726983,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,-0.117994297314193,0.285107905648298,0.00285107905648298,-1.00547276006975
Connecticut,CT,2005,3506956,258203.7,73626.158982,,67.0,4842.373007794604,724.2226062211589,0.30153948,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,-0.126130592628866,0.286535380568011,0.00286535380568011,-1.01985643892867
Connecticut,CT,2006,3517460,269478.6,76611.702763,0.48,68.0,4842.373007794604,726.3917906237425,0.31096518,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.512037299136999,0.282554857605332,0.00282554857605332,-0.662272476106334
Connecticut,CT,2007,3527270,278485.4,78952.107437,0.481,68.6,4842.373007794604,728.41765686416,0.46931282,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.51662772467693,0.282835636378729,0.00282835636378729,-0.67288384494593
Connecticut,CT,2008,3545579,277793.2,78349.177948,0.486,68.8,4842.373007794604,732.1986543153123,0.55253386,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.556648149157985,0.284461151609538,0.00284461151609538,-0.690813542891082
Connecticut,CT,2009,3561807,265530.8,74549.463236,0.48,68.6,4842.373007794604,735.5499037902863,0.66602135,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.566485858854647,0.28195453456792,0.0028195453456792,-0.669507639042628
Connecticut,CT,2010,3580281,266773.4,74511.860941,0.486,68.3,4842.373007794604,739.364975444259,0.6805474,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,CT,0.737384753318073,0.283718506804588,0.00283718506804588,-0.324017753004865
Connecticut,CT,2011,3594181,261555.8,72772.016768,0.4859,67.8,4842.373007794604,742.2354688939841,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.748653137693634,0.283120437968752,0.00283120437968752,-0.250392152405257
Connecticut,CT,2012,3605215,263649.9,73130.146191,0.4915,66.4,4842.373007794604,744.5141037662336,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.696348262624034,0.284587871619407,0.00284587871619407,0.0635762346173699
Connecticut,CT,2013,3610238,258911.0,71715.770539,0.4994,65.4,4842.373007794604,745.5514051042169,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.689678531256695,0.286661069495067,0.00286661069495067,0.185468379197592
Connecticut,CT,2014,3614584,260605.8,72098.421284,0.5005,65.9,4842.373007794604,746.4488989554762,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.676606744806797,0.280392221042102,0.00280392221042102,0.423245971350169
Connecticut,CT,2015,3611891,268869.8,74440.175520,0.4916,65.9,4842.373007794604,745.8927666633821,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.678693898298645,0.284643052064954,0.00284643052064954,0.423245971350169
Connecticut,CT,2016,3607614,268196.2,74341.711724,0.4945,65.9,4842.373007794604,745.0095220242113,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.212032593840099,0.284105147383425,0.00284105147383425,0.590051284875238
Connecticut,CT,2017,3607550,273875.1,75917.201425,0.4943,66.1,4842.373007794604,744.9963053637233,,0.31751188,0.26287278,0.53023674,0.47603668,0.98024833,0.73339913,0.8359991,0.7169171,0.3671092,0.2279267,0.5135213,0.1216133,0.0898126,0.117955,0.1805798,0.1491175,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CT,0.209744593932849,0.28199288424206,0.0028199288424206,0.590051284875238
Connecticut,CT,2018,3611229,274582.8,76035.831569,0.5014,66.0,4842.373007794604,745.7560568314599,,,,,,,,,,,,,,,,,,,0,0,0,,CT,0.0471497784590467,0.282506727913286,0.00282506727913286,0.645254112214046
Connecticut,CT,2019,3607133,275225.4,76300.319395,0.5024,66.3,4842.373007794604,744.9101905602315,,0.31406719,0.32618442,0.54604913,0.50470304,0.9911498,0.79910486,0.84889218,0.67295365,0.36081032,0.17179906,0.53363767,0.12743739,0.09055376,0.13270982,0.24175871,0.16165124,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,CT,0.0420331430270096,0.283324709724198,0.00283324709724198,0.645254112214046
