state,year,state_abbr,E1_real_gdp_millions_chained_2017_dollars,source_table,line_code,E2_pcpi_nominal_usd,E3_avg_unemployment,st,D_democracy_mcmc,D_democracy_mcmc_sd,D_democracy_mcmc_se,D_democracy_additive,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,E4_gini_index,source_variable,source_survey
New Hampshire,2003,NH,66119.4,SAGDP9N,1,37374,4.4667,NH,0.652266436896919,0.283138679127939,0.00283138679127939,0.211303349243768,0.56008303,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Hampshire,2004,NH,68428.1,SAGDP9N,1,39324,3.8,NH,0.563921600021241,0.287027995627621,0.00287027995627621,0.121596965314846,0.94261014,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Hampshire,2005,NH,69556.1,SAGDP9N,1,40404,3.625,NH,0.564204742934483,0.286004962065554,0.00286004962065554,0.120637079066521,1.3283079,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Hampshire,2006,NH,71424.5,SAGDP9N,1,42866,3.5333,NH,0.689720489960631,0.285694751696355,0.00285694751696355,0.0936186732445872,1.5318563,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.417,B19083_001E,ACS1
New Hampshire,2007,NH,71943.5,SAGDP9N,1,44422,3.525,NH,0.68949492667547,0.282838968588576,0.00282838968588576,0.0911223136300516,1.6111801,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.417,B19083_001E,ACS1
New Hampshire,2008,NH,71195.6,SAGDP9N,1,45713,3.7667,NH,0.623178815236829,0.285547454002209,0.00285547454002209,0.0279955558697814,1.8073212,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.419,B19083_001E,ACS1
New Hampshire,2009,NH,70498.6,SAGDP9N,1,45119,6.1417,NH,0.628606081396574,0.285211204534291,0.00285211204534291,0.03668762909659,2.2467449,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.431,B19083_001E,ACS1
New Hampshire,2010,NH,72950.4,SAGDP9N,1,46982,6.0833,NH,0.512440674415028,0.28409649717672,0.0028409649717672,0.263831389230199,2.3271406,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.425,B19083_001E,ACS1
New Hampshire,2011,NH,73465.0,SAGDP9N,1,49086,5.45,NH,0.504245040212227,0.285021505239731,0.00285021505239731,0.248788303768652,,,,,,,,,,,,,,,,,,,0,0,0,,0.4347,B19083_001E,ACS1
New Hampshire,2012,NH,74082.8,SAGDP9N,1,50715,5.4667,NH,0.0940654125786761,0.28134334702356,0.0028134334702356,-0.108581724721911,,,,,,,,,,,,,,,,,,,0,0,0,,0.4298,B19083_001E,ACS1
New Hampshire,2013,NH,75503.4,SAGDP9N,1,50423,5.25,NH,0.0357434562965145,0.286382787979241,0.00286382787979241,0.0334611469905603,,,,,,,,,,,,,,,,,,,0,0,0,,0.4387,B19083_001E,ACS1
New Hampshire,2014,NH,76836.2,SAGDP9N,1,51988,4.325,NH,0.0756074292107998,0.281231455632609,0.00281231455632609,0.0157485335033888,,,,,,,,,,,,,,,,,,,0,0,0,,0.441,B19083_001E,ACS1
New Hampshire,2015,NH,79319.3,SAGDP9N,1,54161,3.3917,NH,0.0775042365401052,0.283800347455391,0.00283800347455391,0.0157485335033888,,,,,,,,,,,,,,,,,,,0,0,0,,0.4347,B19083_001E,ACS1
New Hampshire,2016,NH,80736.1,SAGDP9N,1,55677,2.8833,NH,0.147334668597842,0.282055901863122,0.00282055901863122,0.330330685728168,,,,,,,,,,,,,,,,,,,0,0,0,,0.4304,B19083_001E,ACS1
New Hampshire,2017,NH,81179.6,SAGDP9N,1,57878,2.8083,NH,0.275408971805273,0.286348279182883,0.00286348279182883,0.559641636301122,,0.35698711,0.31499605,0.65552375,0.5431169,0.98885182,0.75960245,0.902519,0.7512665,0.347238,0.1739601,0.535324,0.1663908,0.1023026,0.1609351,0.2309315,0.1439188,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4386,B19083_001E,ACS1
New Hampshire,2018,NH,82269.5,SAGDP9N,1,60335,2.625,NH,0.13129304874235,0.281835462898091,0.00281835462898091,0.347296802979595,,,,,,,,,,,,,,,,,,,0,0,0,,0.453,B19083_001E,ACS1
New Hampshire,2019,NH,84438.2,SAGDP9N,1,63946,2.575,NH,0.134775738686298,0.282206836529295,0.00282206836529295,0.11798585240664,,0.32210938,0.33168781,0.59570566,0.58505195,0.99698762,0.70933865,0.87214871,0.73798696,0.30050184,0.18652031,0.55052082,0.11717473,0.08053191,0.18494154,0.27430881,0.17773005,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4406,B19083_001E,ACS1
New Hampshire,2020,NH,83152.6,SAGDP9N,1,67535,6.7417,NH,0.0942605428016045,0.281244839224224,0.00281244839224224,0.13644041025238,,,,,,,,,,,,,,,,,,,0,0,0,,,,
New Hampshire,2021,NH,89949.3,SAGDP9N,1,73672,3.4083,NH,0.0964660436532222,0.283319028557273,0.00283319028557273,0.13644041025238,,0.27915103,0.2942177,0.59374652,0.52449016,0.96717287,0.67566794,0.84319079,0.75868583,0.33897372,0.17831218,0.53719904,0.11958216,0.08753665,0.11903574,0.21249521,0.20876937,0.39398832,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4348,B19083_001E,ACS1
New Hampshire,2022,NH,91416.1,SAGDP9N,1,74952,2.275,NH,-0.116459271004734,0.283170587521422,0.00283170587521422,-0.0229110453867241,,,,,,,,,,,,,,,,,,,0,0,0,,0.4466,B19083_001E,ACS1
New Hampshire,2023,NH,93466.7,SAGDP9N,1,78936,2.1667,NH,-0.114738833974666,0.281193434600717,0.00281193434600717,-0.0229110453867241,,0.2963946,0.2966554,0.5840593,0.5974772,0.9829012,0.7037384,0.8797522,0.695236,0.3045623,0.1731942,0.5224911,0.1171877,0.0555248,0.164519,0.2283486,0.2606235,0.4846367,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4446,B19083_001E,ACS1
New Jersey,2000,NJ,503901.5,SAGDP9N,1,39095,3.65,NJ,-0.0176273180311419,0.284511905231798,0.00284511905231798,-0.625597586647686,-0.0416767,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2001,NJ,509631.5,SAGDP9N,1,40189,4.2333,NJ,-0.00877482522625691,0.286402202984716,0.00286402202984716,-0.61681061983624,-0.0763012,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2002,NJ,517752.2,SAGDP9N,1,40454,5.7667,NJ,1.09466226407484,0.289294744969383,0.00289294744969383,-0.0985468468025776,-0.053308934,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2003,NJ,529815.9,SAGDP9N,1,41167,5.8417,NJ,1.09392766103373,0.284975460310229,0.00284975460310229,-0.108942340977722,0.21079783,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2004,NJ,536174.0,SAGDP9N,1,42825,4.925,NJ,1.17558132799293,0.284464093177037,0.00284464093177037,-0.104538096878411,0.10892465,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2005,NJ,546357.8,SAGDP9N,1,44238,4.4417,NJ,1.17653814077659,0.28232488431907,0.0028232488431907,-0.109924257561444,0.17818774,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Jersey,2006,NJ,555211.0,SAGDP9N,1,47366,4.6167,NJ,0.833013899644517,0.283708920540381,0.00283708920540381,-0.271547785443303,-0.061680224,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.458,B19083_001E,ACS1
New Jersey,2007,NJ,560823.8,SAGDP9N,1,50133,4.2083,NJ,0.830925364852769,0.28672787195487,0.0028672787195487,-0.255852734535636,-0.07624923,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.464,B19083_001E,ACS1
New Jersey,2008,NJ,573202.7,SAGDP9N,1,51606,5.45,NJ,1.0816848141184,0.284147798101119,0.00284147798101119,-0.168442294649082,-0.06637413,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.462,B19083_001E,ACS1
New Jersey,2009,NJ,546362.2,SAGDP9N,1,49828,8.9333,NJ,1.08233122492274,0.287426369882359,0.00287426369882359,-0.148019794088765,0.07292936,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.465,B19083_001E,ACS1
New Jersey,2010,NJ,554764.4,SAGDP9N,1,50961,9.6583,NJ,0.954834129173038,0.278573644126442,0.00278573644126442,-0.291675509448495,0.09364901,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.464,B19083_001E,ACS1
New Jersey,2011,NJ,548479.3,SAGDP9N,1,52854,9.375,NJ,0.956093568463738,0.281637047226328,0.00281637047226328,-0.2719991802658,,,,,,,,,,,,,,,,,,,0,0,0,,0.4694,B19083_001E,ACS1
New Jersey,2012,NJ,560729.7,SAGDP9N,1,54235,9.3833,NJ,1.22638589959201,0.280683542585199,0.00280683542585199,-0.0225443788606857,,,,,,,,,,,,,,,,,,,0,0,0,,0.4718,B19083_001E,ACS1
New Jersey,2013,NJ,570952.4,SAGDP9N,1,54365,8.375,NJ,1.22189398785061,0.283189369087092,0.00283189369087092,0.00905214567321282,,,,,,,,,,,,,,,,,,,0,0,0,,0.48,B19083_001E,ACS1
New Jersey,2014,NJ,570696.4,SAGDP9N,1,56367,6.7333,NJ,0.663942938186562,0.281741782538853,0.00281741782538853,0.113490163207877,,,,,,,,,,,,,,,,,,,0,0,0,,0.4757,B19083_001E,ACS1
New Jersey,2015,NJ,581414.9,SAGDP9N,1,58408,5.7,NJ,0.682955569544818,0.283387466776237,0.00283387466776237,0.285473376137593,,,,,,,,,,,,,,,,,,,0,0,0,,0.4832,B19083_001E,ACS1
New Jersey,2016,NJ,587049.7,SAGDP9N,1,59776,4.9417,NJ,0.867758023239505,0.284581178680455,0.00284581178680455,0.236705588468309,,,,,,,,,,,,,,,,,,,0,0,0,,0.4813,B19083_001E,ACS1
New Jersey,2017,NJ,590086.7,SAGDP9N,1,61704,4.5333,NJ,0.733316787700493,0.283111068161209,0.00283111068161209,0.00739463789535409,,0.26134699,0.25193276,0.55811686,0.49423955,0.97510278,0.78751871,0.8859757,0.7246901,0.3756158,0.2167548,0.4875354,0.0926346,0.085062,0.117087,0.1999109,0.1153605,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4794,B19083_001E,ACS1
New Jersey,2018,NJ,606892.2,SAGDP9N,1,64198,4.0083,NJ,0.829056325496928,0.286145903829452,0.00286145903829452,0.904192546904729,,,,,,,,,,,,,,,,,,,0,0,0,,0.4836,B19083_001E,ACS1
New Jersey,2019,NJ,618691.0,SAGDP9N,1,67518,3.4583,NJ,0.931790854405481,0.286891234659082,0.00286891234659082,1.47746992333712,,0.26147236,0.26506766,0.54415958,0.48930539,0.94270188,0.67362881,0.79571285,0.62656215,0.29058914,0.15732016,0.56351581,0.09409263,0.08188676,0.09659196,0.21145387,0.13483937,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4782,B19083_001E,ACS1
New Jersey,2020,NJ,597221.4,SAGDP9N,1,70430,9.475,NJ,1.20461314537234,0.284225610005352,0.00284225610005351,1.92562110133828,,,,,,,,,,,,,,,,,,,0,0,0,,,,
New Jersey,2021,NJ,632463.3,SAGDP9N,1,76040,6.7083,NJ,1.19669839130709,0.286043412031399,0.00286043412031399,1.92562110133828,,0.19908339,0.18033374,0.51101752,0.46975209,0.95177572,0.67868456,0.80355559,0.64154925,0.2976749,0.19085963,0.50824103,0.06492564,0.07801217,0.06298165,0.20945117,0.11593948,0.36482555,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4853,B19083_001E,ACS1
New Jersey,2022,NJ,650235.8,SAGDP9N,1,77456,3.8667,NJ,1.23481347305215,0.286588765350763,0.00286588765350763,2.26400007029844,,,,,,,,,,,,,,,,,,,0,0,0,,0.4815,B19083_001E,ACS1
New Jersey,2023,NJ,663888.5,SAGDP9N,1,81325,4.4167,NJ,1.23438477986415,0.28507410019847,0.0028507410019847,2.26400007029844,,0.2565836,0.2279223,0.5712183,0.5436478,0.9770966,0.697782,0.8209287,0.6680069,0.2623517,0.1335098,0.5663548,0.0878705,0.0920158,0.1119282,0.2326863,0.1387715,0.4245964,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4794,B19083_001E,ACS1
New Mexico,2000,NM,72733.8,SAGDP9N,1,23019,5.025,NM,0.728579835782575,0.284769559406231,0.00284769559406231,0.254339853089843,0.1034791,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2001,NM,72996.4,SAGDP9N,1,24545,4.9583,NM,0.760869483994375,0.283106389015515,0.00283106389015515,0.372694572764421,0.019376926,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2002,NM,75345.9,SAGDP9N,1,25237,5.4833,NM,0.470362330987316,0.285348949874465,0.00285348949874465,0.252458064024697,-0.13155778,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2003,NM,78766.8,SAGDP9N,1,26108,5.9,NM,0.466392759363812,0.282203916021842,0.00282203916021842,0.255976268969602,-0.032605432,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2004,NM,85751.0,SAGDP9N,1,27366,5.5583,NM,0.796409744665715,0.282465220448709,0.00282465220448709,0.433258840116,-0.39375812,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2005,NM,86295.9,SAGDP9N,1,28744,5.1833,NM,0.720121583162984,0.286184701463897,0.00286184701463897,0.200612209958576,-0.1956621,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New Mexico,2006,NM,88554.5,SAGDP9N,1,30433,4.2333,NM,0.805398500783764,0.284434875277532,0.00284434875277532,0.461194228750539,-0.44217017,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.457,B19083_001E,ACS1
New Mexico,2007,NM,89392.3,SAGDP9N,1,31780,3.5917,NM,0.723820532635132,0.284887283587839,0.00284887283587839,0.226917524694063,-0.2877621,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.459,B19083_001E,ACS1
New Mexico,2008,NM,89012.9,SAGDP9N,1,33552,4.3,NM,0.827651845782134,0.285707351705965,0.00285707351705965,0.356850353523633,-0.17633797,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.46,B19083_001E,ACS1
New Mexico,2009,NM,90829.2,SAGDP9N,1,32901,7.05,NM,0.82625898561277,0.285264910559103,0.00285264910559103,0.350453854359948,0.3491247,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.453,B19083_001E,ACS1
New Mexico,2010,NM,90721.0,SAGDP9N,1,33658,7.775,NM,0.972567539951141,0.285671454149762,0.00285671454149762,0.474070774116841,0.40549105,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.464,B19083_001E,ACS1
New Mexico,2011,NM,90552.3,SAGDP9N,1,35069,7.2167,NM,0.972281066799539,0.280467166252418,0.00280467166252418,0.467745921509026,,,,,,,,,,,,,,,,,,,0,0,0,,0.4821,B19083_001E,ACS1
New Mexico,2012,NM,90762.4,SAGDP9N,1,35694,6.9667,NM,0.909279833006839,0.286015454664237,0.00286015454664237,0.60847687229017,,,,,,,,,,,,,,,,,,,0,0,0,,0.4713,B19083_001E,ACS1
New Mexico,2013,NM,90104.0,SAGDP9N,1,34857,6.9083,NM,0.913125528247104,0.283455524447674,0.00283455524447674,0.611605012969417,,,,,,,,,,,,,,,,,,,0,0,0,,0.4759,B19083_001E,ACS1
New Mexico,2014,NM,92621.1,SAGDP9N,1,36880,6.5917,NM,0.784323900210447,0.283822328664382,0.00283822328664382,0.0419966865581768,,,,,,,,,,,,,,,,,,,0,0,0,,0.477,B19083_001E,ACS1
New Mexico,2015,NM,93503.9,SAGDP9N,1,37752,6.6,NM,0.788986615249713,0.283195076585908,0.00283195076585908,0.0419966865581768,,,,,,,,,,,,,,,,,,,0,0,0,,0.4795,B19083_001E,ACS1
New Mexico,2016,NM,93043.5,SAGDP9N,1,38474,6.75,NM,0.905408583491098,0.282143049478979,0.00282143049478979,0.761729343125773,,,,,,,,,,,,,,,,,,,0,0,0,,0.4769,B19083_001E,ACS1
New Mexico,2017,NM,93210.1,SAGDP9N,1,39196,6.0417,NM,0.900381009468092,0.286492311856585,0.00286492311856585,0.761729343125773,,0.27053585,0.22018929,0.44143208,0.44095466,0.97591039,0.69577369,0.8655164,0.6530395,0.2689356,0.2009949,0.4913743,0.1221467,0.0953354,0.1225264,0.1525547,0.1277137,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4776,B19083_001E,ACS1
New Mexico,2018,NM,96077.0,SAGDP9N,1,40976,4.925,NM,0.866667620205802,0.285556531834799,0.00285556531834799,1.3200139728083,,,,,,,,,,,,,,,,,,,0,0,0,,0.4891,B19083_001E,ACS1
New Mexico,2019,NM,100342.2,SAGDP9N,1,43223,4.9583,NM,0.917110126238427,0.284013763577815,0.00284013763577815,1.54932492338125,,0.27748398,0.26338741,0.4267782,0.47541095,0.9675947,0.63659619,0.78579994,0.66434406,0.28600783,0.20572252,0.53964134,0.1080011,0.10402336,0.10692144,0.19326837,0.16848232,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4768,B19083_001E,ACS1
New Mexico,2020,NM,97622.4,SAGDP9N,1,46483,7.925,NM,0.914595300289884,0.286147655832679,0.00286147655832679,2.23784449328329,,,,,,,,,,,,,,,,,,,0,0,0,,,,
New Mexico,2021,NM,100917.6,SAGDP9N,1,50682,7.0667,NM,0.912420124324238,0.286061430661011,0.00286061430661011,2.23784449328329,,0.19674798,0.20312318,0.44313866,0.46188433,0.9815966,0.60889322,0.83718454,0.66032022,0.24750775,0.20710486,0.54351447,0.09074703,0.12486175,0.08244639,0.13581958,0.20756494,0.34551779,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4861,B19083_001E,ACS1
New Mexico,2022,NM,103301.6,SAGDP9N,1,53069,4.0583,NM,0.820702145291773,0.284856656525958,0.00284856656525958,2.19978469608229,,,,,,,,,,,,,,,,,,,0,0,0,,0.4796,B19083_001E,ACS1
New Mexico,2023,NM,110323.7,SAGDP9N,1,55166,3.75,NM,0.838545203384749,0.285339939498496,0.00285339939498496,2.31444017136877,,0.2025419,0.1908333,0.3737651,0.4769614,0.988205,0.6130272,0.8010169,0.6500532,0.2419373,0.2046279,0.5399778,0.0925307,0.0645885,0.0912288,0.1378476,0.1875549,0.3749662,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4771,B19083_001E,ACS1
New York,2000,NY,1217036.4,SAGDP9N,1,35955,4.5083,NY,-0.582624272522386,0.287175798573818,0.00287175798573819,-1.25177852890289,-0.48124006,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2001,NY,1240755.2,SAGDP9N,1,37176,4.875,NY,-0.577804599975791,0.284876251984197,0.00284876251984197,-1.24973485853044,-0.3428209,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2002,NY,1228580.8,SAGDP9N,1,36972,6.2,NY,-0.607430671354456,0.287149683732073,0.00287149683732073,-1.20746830129678,-0.33825877,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2003,NY,1236563.1,SAGDP9N,1,37420,6.4,NY,-0.616339597545521,0.287750340513165,0.00287750340513165,-1.25008724839564,-0.29822472,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2004,NY,1269433.1,SAGDP9N,1,39093,5.7917,NY,-0.455897113115846,0.288275491543487,0.00288275491543487,-1.12206007459699,-0.374484,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2005,NY,1301438.0,SAGDP9N,1,40645,4.9583,NY,-0.457132730893319,0.288692814230442,0.00288692814230442,-1.12248649351956,-0.41002175,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
New York,2006,NY,1339568.5,SAGDP9N,1,43760,4.5333,NY,-0.631379276183265,0.285041504540912,0.00285041504540912,-1.48786252950462,-0.48349676,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.495,B19083_001E,ACS1
New York,2007,NY,1353798.9,SAGDP9N,1,47020,4.4333,NY,-0.54765127244491,0.285846366404881,0.00285846366404881,-1.26717051365487,-0.4722245,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.5,B19083_001E,ACS1
New York,2008,NY,1328095.7,SAGDP9N,1,47909,5.4083,NY,-0.0687446367346394,0.286008317139728,0.00286008317139728,-1.1906504546081,-0.370304,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.503,B19083_001E,ACS1
New York,2009,NY,1379504.6,SAGDP9N,1,46936,8.3667,NY,-0.0601895249952378,0.283890190484749,0.00283890190484749,-1.09827130521606,-0.11884115,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.502,B19083_001E,ACS1
New York,2010,NY,1431624.0,SAGDP9N,1,48578,8.7167,NY,0.078819181965721,0.285770511599504,0.00285770511599504,-0.897173755648552,-0.07471633,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.499,B19083_001E,ACS1
New York,2011,NY,1440346.8,SAGDP9N,1,50772,8.3583,NY,0.0828467180577405,0.288805108501374,0.00288805108501374,-0.896856177870303,,,,,,,,,,,,,,,,,,,0,0,0,,0.5033,B19083_001E,ACS1
New York,2012,NY,1496280.1,SAGDP9N,1,52625,8.625,NY,0.232424095594645,0.282348179803025,0.00282348179803025,-0.436227889216467,,,,,,,,,,,,,,,,,,,0,0,0,,0.5009,B19083_001E,ACS1
New York,2013,NY,1501818.0,SAGDP9N,1,52874,7.7917,NY,0.220041027485719,0.288089925664756,0.00288089925664756,-0.471124621318089,,,,,,,,,,,,,,,,,,,0,0,0,,0.5098,B19083_001E,ACS1
New York,2014,NY,1535375.9,SAGDP9N,1,54496,6.2917,NY,0.215167718641046,0.281715872744573,0.00281715872744573,-0.180377629546542,,,,,,,,,,,,,,,,,,,0,0,0,,0.5111,B19083_001E,ACS1
New York,2015,NY,1565835.2,SAGDP9N,1,56608,5.2333,NY,0.214411848392438,0.284071851517018,0.00284071851517018,-0.180377629546542,,,,,,,,,,,,,,,,,,,0,0,0,,0.5138,B19083_001E,ACS1
New York,2016,NY,1590567.8,SAGDP9N,1,58400,4.875,NY,0.411220092359893,0.280479456699152,0.00280479456699152,-0.0744302102676134,,,,,,,,,,,,,,,,,,,0,0,0,,0.5129,B19083_001E,ACS1
New York,2017,NY,1624800.7,SAGDP9N,1,62206,4.6333,NY,0.408985674362553,0.281951012266079,0.00281951012266079,-0.0744302102676134,,0.2528168,0.25816271,0.48389429,0.4527826,0.96665927,0.73939847,0.855072,0.7219647,0.3622894,0.2392143,0.4506881,0.1069947,0.1325347,0.1218112,0.2097878,0.1111442,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.5157,B19083_001E,ACS1
New York,2018,NY,1665186.8,SAGDP9N,1,64229,4.1,NY,0.413140267579681,0.287347088307504,0.00287347088307504,-0.0442205248672958,,,,,,,,,,,,,,,,,,,0,0,0,,0.513,B19083_001E,ACS1
New York,2019,NY,1704364.3,SAGDP9N,1,66460,3.8583,NY,0.507601687678311,0.283440554346346,0.00283440554346346,0.529056851565091,,0.22652851,0.21990095,0.45360457,0.44584969,0.97605481,0.67127917,0.84723699,0.68008395,0.27902682,0.18350259,0.51575567,0.07184894,0.08220932,0.08809593,0.18442125,0.11894185,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.5149,B19083_001E,ACS1
New York,2020,NY,1656784.8,SAGDP9N,1,70395,9.8917,NY,0.586535822527896,0.284870840588161,0.00284870840588161,1.04573961173817,,,,,,,,,,,,,,,,,,,0,0,0,,,,
New York,2021,NY,1736222.3,SAGDP9N,1,76040,7.0917,NY,0.641484260666957,0.286813536935293,0.00286813536935293,1.27505056231112,,0.21718866,0.24035216,0.47662515,0.45147087,0.96226142,0.67676699,0.86153251,0.70463536,0.3280468,0.20032793,0.55683174,0.10176432,0.12445267,0.08595312,0.20376996,0.17385941,0.30185951,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.514,B19083_001E,ACS1
New York,2022,NY,1765102.1,SAGDP9N,1,77382,4.325,NY,0.656313584909294,0.283593775662837,0.00283593775662837,1.25097274486449,,,,,,,,,,,,,,,,,,,0,0,0,,0.5208,B19083_001E,ACS1
New York,2023,NY,1791210.7,SAGDP9N,1,81630,4.2083,NY,0.653386401504018,0.284211499066523,0.00284211499066523,1.25097274486449,,0.2550391,0.2394091,0.4399939,0.5100803,0.9604568,0.7136781,0.8398138,0.7237164,0.3216264,0.1857922,0.5222987,0.0750862,0.0854178,0.0946931,0.241832,0.1601508,0.3922215,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.5157,B19083_001E,ACS1
